,words,counts
37009,pleasure.ingrid,1
37010,person..,1
37011,❤,1
37012,described.lulu,1
37013,'another,1
37014,.gina,1
37015,person.jays,1
37016,place.jose,1
37017,two-level,1
37018,unpleaseant,1
37019,excitation,1
37020,recommended.daniel,1
37021,disbelieving,1
37022,trasportation,1
37023,gute,1
37024,well-beeing,1
37025,a.c,1
37026,anyone.alex,1
37027,host—very,1
37028,haven/secret,1
37029,forgetenjoyed,1
37030,street-smarts,1
37031,这家店位于一个安静的居住区,1
37032,ww,1
37033,smallness,1
37034,poached,1
37035,location…,1
37036,peaked,1
37037,really-really-cute,1
37038,eminities,1
37039,spottlessly,1
37040,occupies,1
37041,billfrom,1
37042,money.alanna,1
37043,decals,1
37044,cout,1
37045,morean,1
37046,neighbourhood.perfect,1
37047,corner-no,1
37048,cleane,1
37049,stayas,1
37050,5'7,1
37051,non-animal,1
37052,suma,1
37053,counterparts,1
37054,stutio,1
37055,beggining,1
37056,improve.house,1
37057,inetersting,1
37058,posting.syrus,1
37059,sleep.leon,1
37060,neededit,1
37061,8:30am,1
37062,compfy,1
37063,recommendation.chas,1
37064,day-trips,1
37065,again.accomodations,1
37066,intrepid,1
37067,sophistication,1
37068,need.nancy,1
37069,one-of-a,1
37070,though.captain,1
37071,샌프란시스코를,1
37072,go.rita,1
37073,disproportionate,1
37074,sfo.our,1
37075,eliza,1
37076,han,1
37077,cafes.rob,1
37078,nintendo,1
37079,w/booze,1
37080,text.great,1
37081,ximena,1
37082,fantasitic,1
37083,-korean,1
37084,someday.had,1
37085,roadtripping,1
37086,super-quick,1
37087,stay.seriously,1
37088,me.exactly,1
37089,sammymy,1
37090,dag/cat,1
37091,view.,1
37092,giulianas,1
37093,recommended.ingrid,1
37094,day.georgia,1
37095,heartbeat.after,1
37096,:3amazing,1
37097,daniel.danny,1
37098,2.30,1
37099,tribal,1
37100,entance,1
37101,cd,1
37102,30s,1
37103,gardern,1
37104,beddy,1
37105,hoard,1
37106,shaul,1
37107,retrospect,1
37108,sofa.,1
37109,attractions.nice,1
37110,eyeswe,1
37111,haidt,1
37112,about.great,1
37113,soonlarry,1
37114,art.the,1
37115,recommandable.great,1
37116,undergo,1
37117,town.brian,1
37118,rental.good,1
37119,interessing,1
37120,perk.perfect,1
37121,ayudo,1
37122,properly.gaylene,1
37123,experience.laura,1
37124,weekend.great,1
37125,incredibily,1
37126,joana,1
37127,locatian,1
37128,zach.cant,1
37129,breakfasting,1
37130,sanfrancyclo,1
37131,sidetable,1
37132,appreciated.esther,1
37133,garden.karen`s,1
37134,visit.lulu,1
37135,fizzi,1
37136,esperienza,1
37137,nothing.very,1
37138,travelera,1
37139,again.esther,1
37140,appetizer,1
37141,visit.amazing,1
37142,host..very,1
37143,️we,1
37144,whereever,1
37145,bastille,1
37146,craze,1
37147,girflfriend,1
37148,speedily,1
37149,linn,1
37150,extra-special,1
37151,decied,1
37152,annawe,1
37153,four-block,1
37154,真的很好很kind,1
37155,immediately.jenny,1
37156,it.rita,1
37157,ridicule,1
37158,concern.what,1
37159,again/recommendwe,1
37160,emphasizes,1
37161,guacamole,1
37162,before.derek,1
37163,beaver,1
37164,densly,1
37165,distance.leo,1
37166,banafshehpretty,1
37167,yegor.it,1
37168,careful.sf,1
37169,bars/pubs,1
37170,kanns,1
37171,mhchose,1
37172,exceptionnels,1
37173,worf,1
37174,~3,1
37175,hiccups.the,1
37176,doubt.this,1
37177,mouthwash,1
37178,cosy.phil,1
37179,holiday.i,1
37180,downtownstayed,1
37181,akward,1
37182,soy-creamer,1
37183,envision,1
37184,ducks,1
37185,transportation.me,1
37186,touristour,1
37187,it.michelle,1
37188,hair/nail,1
37189,world..,1
37190,distance.susan,1
37191,'where,1
37192,240,1
37193,recommend.gae,1
37194,dunno,1
37195,location.joshua,1
37196,looses,1
37197,rectangular,1
37198,20-minute-drive,1
37199,time.another,1
37200,fran.erica,1
37201,luxurieus,1
37202,local-businesses-that-warrant-our-support,1
37203,descizione,1
37204,biking/running,1
37205,-noise,1
37206,room+kitchen,1
37207,supercosy,1
37208,affordable.i,1
37209,apt.place,1
37210,occuring,1
37211,room/oil,1
37212,underfoot,1
37213,building/wharf,1
37214,handly,1
37215,fireworks-watching,1
37216,chestnut/union,1
37217,regreted,1
37218,quiets,1
37219,sho,1
37220,pressies,1
37221,equipped—yes,1
37222,clad,1
37223,room.maryanna,1
37224,babygirl,1
37225,contraction,1
37226,go…,1
37227,traviata,1
37228,perfect.,1
37229,6.50,1
37230,40ish,1
37231,supermarché,1
37232,me.jody,1
37233,recommended.jp,1
37234,elizabeths,1
37235,anúncio,1
37236,mozafari,1
37237,puerto,1
37238,whooping,1
37239,strikes,1
37240,again.marks,1
37241,flight.alex,1
37242,-20mins,1
37243,inch-long,1
37244,i´ve,1
37245,spend…,1
37246,criticism.location,1
37247,back.if,1
37248,place.millie,1
37249,feng,1
37250,lolalthough,1
37251,amazing—quiet,1
37252,netflix/tv,1
37253,franciaco,1
37254,foodsthe,1
37255,inhabiting,1
37256,clean.what,1
37257,imported,1
37258,thai/american,1
37259,host.apartment,1
37260,mother’s,1
37261,taint,1
37262,too.as,1
37263,pkges,1
37264,lucy’s,1
37265,clean.ryan,1
37266,없었고,1
37267,registered,1
37268,guest-guideline,1
37269,microwave/toaster,1
37270,urber,1
37271,consist,1
37272,tranquility.we,1
37273,bedroom/lounge,1
37274,experience.nice,1
37275,months.i,1
37276,friendly.chaz,1
37277,jobs-was,1
37278,lula,1
37279,27th,1
37280,'painted,1
37281,jessmy,1
37282,host.loved,1
37283,mornings.the,1
37284,clean.excellent,1
37285,goddess,1
37286,genuinly,1
37287,catcalling,1
37288,place.its,1
37289,wellgreat,1
37290,late/early,1
37291,market.if,1
37292,días,1
37293,suitors,1
37294,delecious,1
37295,oue,1
37296,kathleen,1
37297,sf.alison,1
37298,personnes,1
37299,nice.danilo,1
37300,genteel,1
37301,bldg/,1
37302,do-able,1
37303,rini,1
37304,rainiest,1
37305,friendly.she,1
37306,question.my,1
37307,attractions.my,1
37308,secure.maria,1
37309,hobs,1
37310,beautiful.great,1
37311,apartement.my,1
37312,morning.gae,1
37313,7.5,1
37314,help/suggestions/information,1
37315,darkroom,1
37316,serine,1
37317,-dresser,1
37318,guy.everything,1
37319,great.enjoyed,1
37320,trouble.great,1
37321,check-in/interaction,1
37322,two.we,1
37323,crazy-expensive,1
37324,milton,1
37325,doesn´t,1
37326,rubble,1
37327,0.8,1
37328,choice.it,1
37329,toursights,1
37330,city.raveevarn,1
37331,minutes.keith,1
37332,demasiado,1
37333,hands.mel,1
37334,propse,1
37335,1yr-old,1
37336,subtleties,1
37337,moka,1
37338,runout,1
37339,compendium,1
37340,stay.front,1
37341,advice-,1
37342,fuseball,1
37343,lynna,1
37344,question.cute,1
37345,blanketing,1
37346,crossed.the,1
37347,令我非常擔心財物的問題,1
37348,them.very,1
37349,in/after,1
37350,friends.budi,1
37351,iffy.the,1
37352,exclamation,1
37353,gdc.my,1
37354,open.i,1
37355,werde,1
37356,achieved,1
37357,well.chris,1
37358,muggy,1
37359,pd,1
37360,reading/,1
37361,family.our,1
37362,preciso,1
37363,catsro,1
37364,对那一片的吃喝娱乐都很熟悉,1
37365,tapenade,1
37366,necessities.perfect,1
37367,ensue,1
37368,heathy,1
37369,park..,1
37370,neighbbourhood,1
37371,anyone.convenient,1
37372,lolrobert,1
37373,multi-story,1
37374,octavia,1
37375,nyquil,1
37376,clean.andrei,1
37377,street.maryam,1
37378,workload,1
37379,corner.thank,1
37380,locomotion,1
37381,location~,1
37382,recommended.quick,1
37383,again.vannick,1
37384,-top-of-the-line,1
37385,too.best,1
37386,greco,1
37387,condom,1
37388,nature-y,1
37389,home.shaveta,1
37390,karen.karen,1
37391,bag-full,1
37392,located—in,1
37393,host.danielle,1
37394,knew.brenda,1
37395,sleeping.the,1
37396,perfumed,1
37397,restaurantssandor,1
37398,sheep,1
37399,atractions,1
37400,yous,1
37401,loud..to,1
37402,store.great,1
37403,needed.seb,1
37404,city.he,1
37405,beer-expedition,1
37406,房东非常热情周到,1
37407,same-night,1
37408,eternally,1
37409,air-con,1
37410,burlingame,1
37411,find.pierre,1
37412,niceky,1
37413,/rm,1
37414,rush.beautiful,1
37415,119,1
37416,recommend.melissa,1
37417,find.a,1
37418,environment-conscious,1
37419,dereks,1
37420,plates/glasses/etc,1
37421,everythink,1
37422,comfy.my,1
37423,choppy,1
37424,however.no,1
37425,guests.jon,1
37426,posting.will,1
37427,bill.i,1
37428,1-10,1
37429,foccacia,1
37430,sf.dear,1
37431,laguage,1
37432,alone-time,1
37433,tpdelores,1
37434,purpose.chuck,1
37435,transportaional,1
37436,michellethe,1
37437,nexted,1
37438,for.john,1
37439,thanksed,1
37440,recommend.raquel,1
37441,undboutedly,1
37442,comfortable..the,1
37443,1bd/1ba,1
37444,recommended.jon,1
37445,convinient.we,1
37446,place.started,1
37447,somatic,1
37448,view.jordie,1
37449,feancisco,1
37450,restraunts/,1
37451,나누었습니다,1
37452,glitter,1
37453,day.maria,1
37454,bottom.unit,1
37455,land.edward,1
37456,danvers,1
37457,santaneca,1
37458,albert.thanks,1
37459,family’s,1
37460,andrej,1
37461,day.erik,1
37462,warmalice,1
37463,minute.springer,1
37464,yogi/yogini,1
37465,quiet—although,1
37466,texter,1
37467,stay.monty,1
37468,stand-outs,1
37469,comvinience,1
37470,pitythis,1
37471,non-smokers.reama,1
37472,recommendpeter,1
37473,stay.jocelyn,1
37474,'come,1
37475,it.,1
37476,attraction/restaurant,1
37477,toom,1
37478,easy.alexandra,1
37479,cozy.my,1
37480,swankiest,1
37481,*fully,1
37482,building-controlled,1
37483,natashia,1
37484,well-especially,1
37485,discribtion,1
37486,you.posting,1
37487,3-8,1
37488,mp,1
37489,ledges,1
37490,franciscobeen,1
37491,point.jay,1
37492,lunaour,1
37493,motrin,1
37494,beaverton,1
37495,city”,1
37496,14/49,1
37497,trip.san,1
37498,stays.vi,1
37499,-flexible,1
37500,hovers,1
37501,todo.the,1
37502,out-of-state,1
37503,helpful.thank,1
37504,airbnb.marche,1
37505,ashlingmy,1
37506,day.booked,1
37507,time.clean,1
37508,comforted,1
37509,daresay,1
37510,microbus,1
37511,away.awesome,1
37512,fortune-,1
37513,choccies,1
37514,asides,1
37515,ulla,1
37516,dubbed,1
37517,visit.david,1
37518,homeless/mentally,1
37519,“pet”,1
37520,ere,1
37521,overpopulated,1
37522,absentia,1
37523,absolutely.ming,1
37524,fjne,1
37525,privacy.it,1
37526,bathhouse,1
37527,orders,1
37528,city.sheila,1
37529,palette,1
37530,well.brenda,1
37531,sfirene,1
37532,vittoria,1
37533,access.everything,1
37534,haightsand,1
37535,oversaw,1
37536,knowhow,1
37537,laurencethe,1
37538,generator,1
37539,accuritly,1
37540,castro/haight,1
37541,economy,1
37542,lindsay.comfortable,1
37543,'hustle,1
37544,studio.vanick,1
37545,8-,1
37546,'ol,1
37547,helpful.best,1
37548,honeymoon-,1
37549,bloody,1
37550,super-touristy,1
37551,imaginatively,1
37552,funds,1
37553,area.as,1
37554,again.gio,1
37555,staty,1
37556,gesture.jill,1
37557,enjoeyd,1
37558,interupting,1
37559,我相信他们会在来旧金山的时候,1
37560,graciaswe,1
37561,sanctuary.arrival,1
37562,wellkept,1
37563,'power,1
37564,taquarias,1
37565,loft..,1
37566,recommend.anastasia,1
37567,oli,1
37568,malikpatti,1
37569,again.yaroslav,1
37570,advertised–,1
37571,sterility,1
37572,wathing,1
37573,kinect,1
37574,edit,1
37575,home“,1
37576,bending,1
37577,juiliana,1
37578,non-microwaveable,1
37579,nearthe,1
37580,spiderwebs,1
37581,nancy’s,1
37582,transit.gary,1
37583,insisting,1
37584,fron,1
37585,estuviese,1
37586,'hey,1
37587,name-,1
37588,performances,1
37589,wonderhul.great,1
37590,stamped,1
37591,kickass,1
37592,routines,1
37593,passat,1
37594,location.chuck,1
37595,comfortable.even,1
37596,whiteboarding,1
37597,round.this,1
37598,francisco.not,1
37599,shitty,1
37600,price.nice,1
37601,others.excellent,1
37602,a.m,1
37603,eigenen,1
37604,stay.sally,1
37605,dreyer,1
37606,situation.brian,1
37607,sure.really,1
37608,'somebody,1
37609,steaks,1
37610,/hr,1
37611,like.this,1
37612,tarush,1
37613,rausch.check-in,1
37614,5*swe,1
37615,fine.berto,1
37616,alerts,1
37617,exercises,1
37618,of.victoria,1
37619,host-provided,1
37620,much.,1
37621,整体来讲环境是蛮好的。我们每天晚上都睡得很死……客房有单独的冰箱,1
37622,items/clothing,1
37623,too.incredible,1
37624,tearing,1
37625,balompie,1
37626,puctures,1
37627,somthing,1
37628,sneezing,1
37629,have.the,1
37630,action-packed,1
37631,handcrafted,1
37632,awe-inspiring,1
37633,beehive,1
37634,spanning,1
37635,posting.jasmine,1
37636,multi-jet,1
37637,friednly,1
37638,kind.there,1
37639,bars-one,1
37640,welcoming/safe,1
37641,see/,1
37642,dramas,1
37643,in.drew,1
37644,reason.stacey,1
37645,wracking,1
37646,world.i,1
37647,areathis,1
37648,60mbps,1
37649,location..public,1
37650,show-floor,1
37651,tosca,1
37652,bonita,1
37653,calms,1
37654,tplace,1
37655,bilboa,1
37656,hafta,1
37657,dumpsters,1
37658,patience.room,1
37659,recommended.robby,1
37660,hasn’t,1
37661,2週間、こちらに滞在しましたが、ホストのtatianaはすごく親切で優しく、ゆっくりと過ごすことが出来ました。場所も住宅街なので、非常に静かですのでぐっすり寝れました。近くには丘の上に公園がありキレイな景色も見れ、スーパーやカフェなどのお店も近くにあります。もしサンフランシスコに滞在して、ゆっくりと過ごしたい時には、こちらのリスティング、オススメです,1
37662,city.beautiful,1
37663,barn,1
37664,amy.we,1
37665,sf.that,1
37666,second-ever,1
37667,hostel/hotel,1
37668,masterbedroom,1
37669,nectarines,1
37670,trip.affordable,1
37671,cellphones,1
37672,formalities,1
37673,defently,1
37674,town.esther,1
37675,helpful.easy,1
37676,there.judy,1
37677,forested,1
37678,alexandras,1
37679,humphrey,1
37680,resolved.this,1
37681,no.olga,1
37682,old-fashion,1
37683,palpably-experiential,1
37684,anes,1
37685,warrant,1
37686,staying..,1
37687,idependent,1
37688,pack'n'play,1
37689,doorway.we,1
37690,boogaloo’s,1
37691,squeamish,1
37692,remnants,1
37693,también,1
37694,cordero,1
37695,appeasing,1
37696,shouldn’t,1
37697,enthusiasm.sandor,1
37698,sf-related,1
37699,wanonas,1
37700,flicks,1
37701,beat.my,1
37702,povided,1
37703,continual,1
37704,quality.we,1
37705,posting.harris,1
37706,rich.richard,1
37707,weil,1
37708,clean.eric,1
37709,preface,1
37710,middle-,1
37711,´,1
37712,loved.this,1
37713,woderful,1
37714,pirate,1
37715,a+hilary,1
37716,dan.there,1
37717,light.we,1
37718,hel,1
37719,sufferd,1
37720,ssf,1
37721,blurb,1
37722,relative-in-laws,1
37723,overally,1
37724,seraina,1
37725,here.miriam,1
37726,nice.overall,1
37727,experience.chuck,1
37728,full-sized.this,1
37729,out.tony,1
37730,evolved,1
37731,fun-filled,1
37732,modo,1
37733,neighborhood.curtis,1
37734,else.the,1
37735,notoriously,1
37736,contoured,1
37737,newtown,1
37738,réellement,1
37739,placejustin,1
37740,spot.we,1
37741,10/10a,1
37742,experience.yann,1
37743,speed-dial,1
37744,hotels.had,1
37745,sonias,1
37746,him.kaveh,1
37747,viewingpoint,1
37748,francisco.danielle,1
37749,spacieuse,1
37750,pami,1
37751,transport.scott,1
37752,hop-on/hop-off,1
37753,warmers,1
37754,justifiably,1
37755,stuido,1
37756,cows,1
37757,want..we,1
37758,wonderfultime,1
37759,place/experience,1
37760,saffron,1
37761,sf.annes,1
37762,6:30-7:15.,1
37763,suprise,1
37764,note-,1
37765,2.0,1
37766,fischerman,1
37767,easy.made,1
37768,savanna,1
37769,sometimes.marche,1
37770,politeness,1
37771,beat.very,1
37772,future.courtney,1
37773,recommended.ac,1
37774,wedding/honeymoon,1
37775,frantastic,1
37776,daunted,1
37777,riot,1
37778,appreciated.dominic,1
37779,미소와,1
37780,me.our,1
37781,though.ashir,1
37782,brainier,1
37783,light.fair,1
37784,size.ashir,1
37785,apportioned,1
37786,neighbors.we,1
37787,mulch/dirt,1
37788,tipsy,1
37789,pre-loaded,1
37790,people.erik,1
37791,business.jason,1
37792,leary,1
37793,reception.olga,1
37794,grownups,1
37795,owen,1
37796,style.we,1
37797,bnb/hostels,1
37798,95+,1
37799,economize,1
37800,timegreat,1
37801,guns,1
37802,holiday.a,1
37803,puristic,1
37804,sfben,1
37805,hecho,1
37806,building-,1
37807,galleria,1
37808,there.beth,1
37809,hong,1
37810,pictures.julia,1
37811,comvinient,1
37812,up.had,1
37813,konnten,1
37814,sf.eric,1
37815,city.housekeeper,1
37816,right.our,1
37817,impressed.this,1
37818,judy.the,1
37819,pal,1
37820,waterfront/marina,1
37821,appreciation.positive,1
37822,super-tourist-y,1
37823,mini-resort,1
37824,unobtrusively,1
37825,failing,1
37826,s.f.howard,1
37827,drive/bike,1
37828,warfx,1
37829,islands.fantastic,1
37830,location.did,1
37831,memory-foam,1
37832,wanted.ashirvadam,1
37833,stay.hugh,1
37834,breakfest,1
37835,arrived.valeria,1
37836,again.bryan,1
37837,dinnerware,1
37838,anyone.patti,1
37839,sixth,1
37840,teenage-daughters,1
37841,bfast,1
37842,transportation.super,1
37843,..hum,1
37844,edward´s,1
37845,it.graham,1
37846,ora,1
37847,single-bathrooms,1
37848,erie,1
37849,airbnb.craig,1
37850,irked,1
37851,view.we,1
37852,loacted,1
37853,restrictions.just,1
37854,seton,1
37855,soon.nancy,1
37856,binge,1
37857,downtown.wow,1
37858,pletely,1
37859,dodegas,1
37860,proffered,1
37861,cleaning.listing,1
37862,visitng,1
37863,-luxurious,1
37864,fun-loving,1
37865,questions/extremely,1
37866,pasting,1
37867,trip.perfect,1
37868,already.listing,1
37869,wharf.olga,1
37870,andrade,1
37871,sf.phil,1
37872,noteworthy,1
37873,recommendable.i,1
37874,vu,1
37875,impressed/happy,1
37876,placeit,1
37877,dominoes,1
37878,great—very,1
37879,treaties,1
37880,apartment.jennifer,1
37881,vomiting,1
37882,fou,1
37883,yum..,1
37884,깨끗하였으며,1
37885,arrived.had,1
37886,terminally,1
37887,guests’,1
37888,vocal,1
37889,blooded,1
37890,return.arpita,1
37891,that.i,1
37892,attractiveness,1
37893,sure.viola,1
37894,challenging/hilly,1
37895,rendered,1
37896,amazing.timothy,1
37897,11h45pm,1
37898,textures,1
37899,shops.sean,1
37900,basethis,1
37901,quiet.gigi,1
37902,weg,1
37903,recommend.kesinee,1
37904,park.what,1
37905,refreshing.we,1
37906,fabulous.we,1
37907,bored.lyndsay,1
37908,yoghurt.lovely,1
37909,clean/safe,1
37910,cultivate,1
37911,though.mark,1
37912,warm-heartedly,1
37913,fabiennethe,1
37914,beach..,1
37915,cute/safe,1
37916,double-glazing,1
37917,descibe,1
37918,downtoan,1
37919,good.lovely,1
37920,upstairs.i,1
37921,launching/,1
37922,trainee,1
37923,jules,1
37924,neglectful,1
37925,10m,1
37926,sighting,1
37927,trip.jordie,1
37928,practicality,1
37929,issue-,1
37930,björn,1
37931,beatriz,1
37932,madeline,1
37933,zoomed,1
37934,apartment.tk,1
37935,beforehand.fantastic,1
37936,bendoti,1
37937,that.no,1
37938,city.all,1
37939,flavoured,1
37940,gamble,1
37941,breathetaking,1
37942,service.it,1
37943,nearby.perfect,1
37944,roomvery,1
37945,regions,1
37946,stay.tighe,1
37947,place.kat,1
37948,music/shop,1
37949,amigable,1
37950,well.my,1
37951,professionally.my,1
37952,cure,1
37953,transvestite,1
37954,private.i,1
37955,people.it,1
37956,drag.this,1
37957,price-,1
37958,6:30-7am,1
37959,comporting,1
37960,hostjay,1
37961,francois,1
37962,fluffies,1
37963,of.we,1
37964,cesarroom,1
37965,hostelry,1
37966,suchlike,1
37967,rondrew,1
37968,ignatius,1
37969,solamente,1
37970,distance.they,1
37971,cranberry,1
37972,yumminess,1
37973,trip.jon,1
37974,up—including,1
37975,stahns,1
37976,muchcomfortable,1
37977,couriered,1
37978,ooooh,1
37979,location.room,1
37980,conditioners,1
37981,caved,1
37982,realizes,1
37983,neighborhood.maryam,1
37984,farmerks,1
37985,locationwise,1
37986,rip-off.budi,1
37987,helpful.adrienne,1
37988,dólares,1
37989,us.after,1
37990,rekindle,1
37991,'hills,1
37992,walkswe,1
37993,abhay.beautiful,1
37994,donno,1
37995,desk.it,1
37996,cambell,1
37997,commencement,1
37998,doornice,1
37999,sleeve,1
38000,evening/morning,1
38001,foil,1
38002,maría,1
38003,awfully,1
38004,do.they,1
38005,sf.overall,1
38006,ordentlich,1
38007,boutiques.sarah,1
38008,springer´s,1
38009,closet-,1
38010,house.simply,1
38011,kind-of,1
38012,recreate,1
38013,location.tom,1
